frame_a,frame_b,frame_separation,relative_err_deg
10,15,5,7.621450260197187
10,15,5,7.357828908697245
10,15,5,6.680623377485608
11,16,5,7.031938813130312
11,16,5,6.411097593358713
12,17,5,3.2211853453373007
12,17,5,1.4373222397093597
12,17,5,2.267733959952537
13,18,5,1.9623725221437416
13,18,5,3.188031990400999
13,18,5,2.1879081905627182
14,19,5,2.393951765087022
14,19,5,2.1149411137414713
14,19,5,1.4682880062405101
15,20,5,3.606739124832519
15,20,5,1.611209853553636
16,21,5,2.1469983830486865
16,21,5,2.0052436395623285
16,21,5,1.8793827980627031
17,22,5,0.0
17,22,5,0.8202890181492632
17,22,5,1.2792381974125728
18,23,5,0.692441845082603
18,23,5,1.9065223228880197
18,23,5,0.834215682117053
19,24,5,5.997367873780468
19,24,5,5.6616868827857925
20,25,5,4.4850631563464045
20,25,5,4.72303293791454
20,25,5,6.915426011291661
21,26,5,5.091359690741891
21,26,5,4.6830412167795865
21,26,5,5.51296288677586
22,27,5,4.045418227807889
22,27,5,3.57345093985279
22,27,5,3.6421885953103965
23,28,5,4.265564000020971
23,28,5,4.159923158061278
24,29,5,1.3713940714667805
24,29,5,1.969143158920564
25,30,5,1.3575109779999408
25,30,5,2.8303049253289756
26,31,5,1.496675687051024
26,31,5,1.9307131121150538
27,32,5,1.7942866679608864
28,33,5,1.4552712221066142
29,34,5,0.44524556466773946
30,35,5,0.911607693915237
0,6,6,1.2696097673601272
1,7,6,2.312402536176471
2,8,6,1.712932466855153
3,9,6,2.711305431376714
4,10,6,0.7828855274702714
4,10,6,1.5876943184458119
5,11,6,0.0
5,11,6,1.2437906582602782
6,12,6,7.724581010211853
6,12,6,5.434410151265767
7,13,6,6.760785055322941
7,13,6,4.25184995237955
8,14,6,8.93193111640585
8,14,6,7.405922223570437
8,14,6,4.620194409948084
9,15,6,9.610407298614428
9,15,6,6.169447004404789
9,15,6,4.481389770221625
10,16,6,9.067718403012323
10,16,6,8.46837861189757
11,17,6,7.850177318831682
11,17,6,5.978110756140759
12,18,6,2.2661757416458777
12,18,6,3.117884458791908
12,18,6,1.7744912910337438
13,19,6,3.629837959140491
13,19,6,3.2563160237096707
13,19,6,2.735451778488001
14,20,6,2.2736323443816735
14,20,6,1.461126051388283
15,21,6,4.001148085743563
15,21,6,1.9307314567033669
16,22,6,1.4285811681318377
16,22,6,1.096434301825062
16,22,6,1.1552215331228148
17,23,6,0.8467576654380062
17,23,6,1.391376490560271
17,23,6,1.43491804487027
18,24,6,4.352448849973255
18,24,6,4.403722328031795
19,25,6,5.785050327718262
19,25,6,5.539297487930095
20,26,6,4.012813705140718
20,26,6,3.9643253023291933
20,26,6,5.430076131203365
21,27,6,4.855279786566825
21,27,6,5.168647090629154
21,27,6,5.87440772594809
22,28,6,3.3438337714981077
22,28,6,2.881282059739512
23,29,6,3.8839951348311947
23,29,6,4.1015612171784905
24,30,6,1.0967904564396367
24,30,6,2.0174178220336914
25,31,6,1.675528263082541
25,31,6,3.080772281777157
26,32,6,1.4925713076257745
27,33,6,1.9247332268012607
28,34,6,1.1844778215810507
29,35,6,0.8820808548762238
0,7,7,1.7264191610082773
1,8,7,1.858238775829938
2,9,7,2.8041643232219515
3,10,7,1.525512443840339
4,11,7,0.0
4,11,7,1.2616937561845933
5,12,7,6.311308521008321
5,12,7,5.786927724664331
6,13,7,7.708028144884854
6,13,7,5.17670006832506
7,14,7,7.488762288989484
7,14,7,5.797565616311833
8,15,7,9.419783292100451
8,15,7,6.450736161392221
8,15,7,4.128510131111259
9,16,7,7.904327946742247
9,16,7,6.1558698704078285
10,17,7,9.872270268643891
10,17,7,8.064200128479525
11,18,7,6.954822011689487
11,18,7,7.391090786597407
12,19,7,3.8154473978832244
12,19,7,3.3802904202068107
12,19,7,2.8342816737891683
13,20,7,3.674608800723001
13,20,7,2.4143780677956057
14,21,7,2.6135250675143724
14,21,7,1.7093355803615782
15,22,7,2.0318660552014016
15,22,7,1.0113849399632517
16,23,7,1.6714516399205377
16,23,7,1.2766268035205135
16,23,7,0.9709861613091779
17,24,7,5.329936879450066
17,24,7,4.3513422194455025
18,25,7,4.284806248091942
18,25,7,4.507106145476738
19,26,7,5.428679079629704
19,26,7,5.1009977238449125
20,27,7,3.6994261701649624
20,27,7,4.445916947470257
20,27,7,5.856759026295891
21,28,7,5.07946814064209
21,28,7,5.006058070256203
22,29,7,2.846713771951195
22,29,7,2.5085968468599855
23,30,7,4.578577566542399
23,30,7,3.9463224250410893
24,31,7,2.0106056411395343
24,31,7,2.89218677855724
25,32,7,3.148255260088495
26,33,7,1.7231396487441404
27,34,7,0.43341225595707805
28,35,7,0.9948261955733706
0,8,8,0.0
1,9,8,3.0264946443614527
2,10,8,0.5828803556929586
3,11,8,0.7497006538022792
4,12,8,6.659808725153779
4,12,8,6.001794661263816
5,13,8,6.288015185966789
5,13,8,5.430684516997017
6,14,8,8.435459620987295
6,14,8,6.711636825288473
7,15,8,7.9378851978791936
7,15,8,4.940995979329941
8,16,8,8.225484247640933
8,16,8,5.875344179071767
9,17,8,8.714928313885466
9,17,8,5.691414653439413
10,18,8,9.013715333923582
10,18,8,9.464824847159733
11,19,8,8.526873023694625
11,19,8,7.648731360561029
12,20,8,3.2819617623689714
12,20,8,1.8317106426028735
13,21,8,3.8736794932144676
13,21,8,2.814171220994105
14,22,8,0.0
14,22,8,0.7013147280037373
15,23,8,3.511534875520338
15,23,8,1.2845242061110744
16,24,8,4.344907537742912
16,24,8,3.8018012148733935
17,25,8,5.145352974386929
17,25,8,4.156266703364976
18,26,8,3.830724145054716
18,26,8,3.784580900550538
19,27,8,5.230522936529279
19,27,8,5.628494807324536
20,28,8,4.253681143949929
20,28,8,4.747633930311907
21,29,8,4.631765823908423
21,29,8,4.7988457194961285
22,30,8,3.662657840898931
22,30,8,2.78741503869319
23,31,8,3.1079499724409225
23,31,8,3.3240525042543334
24,32,8,2.2766703951785034
25,33,8,3.144279438162255
26,34,8,0.5153124546634922
27,35,8,1.4380526066053234
0,9,9,2.1636582952605594
1,10,9,1.3897734092396818
2,11,9,0.3872783712646341
3,12,9,6.248134568118167
4,13,9,6.660905125977059
4,13,9,5.775681988515407
5,14,9,7.033753268536682
5,14,9,6.976085405385395
6,15,9,9.009995306838828
6,15,9,5.7754356691962565
7,16,9,6.641814036841886
8,17,9,9.050713429542428
8,17,9,5.478177176809133
9,18,9,7.830972664987946
9,18,9,7.126777833711276
10,19,9,10.556228959290019
10,19,9,9.704313049504627
11,20,9,7.561317184734416
12,21,9,3.769491512409424
12,21,9,2.7022949620348227
13,22,9,0.6154252261358064
13,22,9,1.6653236946438568
14,23,9,2.0329727022789763
14,23,9,1.0773726324955433
15,24,9,4.381117495334216
16,25,9,4.295035878230378
16,25,9,3.912418446394979
17,26,9,4.774727350304211
17,26,9,3.838848868146566
18,27,9,3.6397252969509712
18,27,9,4.377557291185278
19,28,9,5.538249901299418
20,29,9,4.179423454862671
20,29,9,5.066674636510135
21,30,9,5.357739075128647
21,30,9,4.810631942927089
22,31,9,2.1879839250898327
22,31,9,2.030418964263349
23,32,9,3.8831253059430733
24,33,9,2.772171665679742
25,34,9,1.7030549869775737
26,35,9,1.1862316287108565
0,10,10,1.3545411083688954
1,11,10,1.4903815890227665
2,12,10,6.409634440392946
3,13,10,6.2050975171708735
4,14,10,7.363640152553741
4,14,10,7.295910659264282
5,15,10,7.569332018259251
5,15,10,6.116301633939439
6,16,10,7.528786848661594
7,17,10,7.449450663962839
8,18,10,8.1185687130421
8,18,10,6.839111440620646
9,19,10,9.325560419493943
9,19,10,7.3317902594920135
10,20,10,9.660720722130753
11,21,10,7.9794103838444705
12,22,10,1.379012085352973
12,22,10,1.6241057569984447
13,23,10,3.166444281369315
13,23,10,1.9410718177616433
14,24,10,4.610029125981272
15,25,10,4.259583591135499
16,26,10,3.7824091437622163
16,26,10,3.1745560627173957
17,27,10,4.701562016962537
17,27,10,4.493932262642335
18,28,10,4.1258905008645606
19,29,10,4.945610611246466
20,30,10,4.550098945307429
20,30,10,4.442994015084306
21,31,10,3.753160553610386
21,31,10,3.9764010347536187
22,32,10,2.871806574990517
23,33,10,3.0531396809273663
24,34,10,1.5033204328023428
25,35,10,2.6889788473858336
0,11,11,0.664056521375878
1,12,11,7.05864220712487
2,13,11,6.421138832140805
3,14,11,6.968978669530616
4,15,11,8.051647954734861
4,15,11,6.346869722011573
5,16,11,7.798573118496405
6,17,11,8.352126738414722
7,18,11,6.582449784422234
8,19,11,9.692762688043393
8,19,11,7.140254165688642
9,20,11,7.358140496365072
10,21,11,10.036158538016902
11,22,11,5.644091902010372
12,23,11,3.211717381061547
12,23,11,1.7522309361947128
13,24,11,3.4886038966369846
14,25,11,4.509049118278043
15,26,11,3.8325446785745347
16,27,11,3.577662760397369
16,27,11,3.802748403425735
17,28,11,4.328442748281255
18,29,11,3.9477833197441887
19,30,11,5.814941436301925
20,31,11,3.346966046526642
20,31,11,4.230259625736086
21,32,11,4.75130567418647
22,33,11,1.836898178296883
23,34,11,4.560447078717869
24,35,11,2.222302134694018
0,12,12,7.439879479174401
1,13,12,7.093928163760651
2,14,12,7.1051366205564825
3,15,12,7.4399501696397365
4,16,12,8.111682283276116
5,17,12,8.599874254212395
6,18,12,7.431752627112954
7,19,12,8.06930159652673
8,20,12,6.9401440326600765
9,21,12,7.674645141795842
10,22,12,7.70874630348264
11,23,12,7.530966049632138
12,24,12,3.1516440175242133
13,25,12,3.356452638756584
14,26,12,4.045133867761024
15,27,12,3.6593426936344486
16,28,12,3.520847520433219
17,29,12,3.601422975046301
18,30,12,4.4454717288198164
19,31,12,4.130638330292765
20,32,12,4.27033171674881
21,33,12,3.772612762801337
22,34,12,3.046088509962322
23,35,12,3.6189594513092285
0,13,13,7.449646231140136
1,14,13,7.727628748884318
2,15,13,7.852761326894058
4,17,13,8.936105270109486
5,18,13,7.74885394893949
6,19,13,9.01719332878655
8,21,13,7.441303263897496
9,22,13,5.393352047149179
10,23,13,9.607363449305176
12,25,13,3.0824161344701637
13,26,13,2.9975355742254446
14,27,13,3.877605596723809
16,29,13,3.3704515666753356
17,30,13,4.620892658597076
18,31,13,3.1692507617556283
20,33,13,3.855612647576451
21,34,13,5.3226258777268916
22,35,13,2.2988554313554364
0,14,14,8.139924175881397
1,15,14,8.588414860403763
4,18,14,8.009909672247183
5,19,14,9.282880105719604
8,22,14,5.150299276295914
9,23,14,7.270659101962574
12,26,14,2.618526895009273
13,27,14,3.1291136153760277
16,30,14,3.852434436688821
17,31,14,2.977675805911637
20,34,14,5.378062889267861
21,35,14,4.4028161390603495
0,15,15,8.852566534005698
4,19,15,9.599261799190268
8,23,15,6.984891124543295
12,27,15,2.5189896020468168
16,31,15,2.6309093658919904
20,35,15,4.351400636603648
