sequence_id,pose_fail,proxy_model,seq_anchor,raw_absrel,anchored_absrel,absrel_change_pct,raw_rmse,anchored_rmse,raw_scale_cv,anchored_scale_cv
plantview__langdon_4__05-03-24,False,da3,0.767867964402843,0.20499118309277287,0.37791859916118453,84.35846530538336,0.43285591414924174,0.5934199096024632,0.16880263954701125,0.168802638723184
plantview__langdon_4__05-03-24,False,unidepth,1.5814265602281248,0.20499118309277287,0.3734464728501347,82.17684644569519,0.43285591414924174,0.46610414727016297,0.16880263954701125,0.16880264091528152
plantview__langdon_4__12-03-24,True,da3,0.8175867634705305,0.29934509498100315,0.4254953856457762,42.142093784025,0.545749552282901,0.6785593171498411,0.15766798154600836,0.1576679830877938
plantview__langdon_4__12-03-24,True,unidepth,2.081605356150924,0.29934509498100315,0.5000484660848251,67.04748949254,0.545749552282901,0.6577704846849389,0.15766798154600836,0.15766798246410774
plantview__langdon_4__13-02-24,False,da3,0.8081273968572199,0.17101455927871795,0.2900811229211628,69.62364148679953,0.3369421784420393,0.4453547672698878,0.1549027059377729,0.1549027066345033
plantview__langdon_4__13-02-24,False,unidepth,1.560724297861142,0.17101455927871795,0.4427310157271604,158.88498476062583,0.3369421784420393,0.4663152927601444,0.1549027059377729,0.15490270618491406
plantview__langdon_4__20-02-24,False,da3,0.7387561844046133,0.19284244777239973,0.30595958717143196,58.657801073204354,0.37420583487453085,0.5028501764968515,0.22114232775125142,0.22114232813957121
plantview__langdon_4__20-02-24,False,unidepth,1.6674073984830984,0.19284244777239973,0.6216284361563252,222.35041783435338,0.37420583487453085,0.6571654249222031,0.22114232775125142,0.22114232864859096
